# -*- coding: utf-8 -*-,,,,,,,,,,,,,
,,,,,,,,,,,,,
# A datafile created by Gustav!,,,,,,,,,,,,,
# ,,,,,,,,,,,,,
# Experiment: mild-master,,,,,,,,,,,,,
# ,,,,,,,,,,,,,
# Vocoded speech in spatially-separated speech or noise maskers.,,,,,,,,,,,,,
# ,,,,,,,,,,,,,
# $comments,,,,,,,,,,,,,
# ,,,,,,,,,,,,,
,,,,,,,,,,,,,
S,Trial,Date,Block,Condition,masker,Soundfile,Times,,,,,,
itd_pilot3,81,9/13/2024,81,4,side=l_itd=200_az=0_mag=0,stim/mild-master/s_itd_pilot3/side=l_itd=200_az=0_mag=0/19__side=l_itd=200_az=0_mag=0__l=dash-bash-dash-dash-dash-bash-dash-gash-gash-bash-dash-dash__r=gash-gash-gash-dash-bash-gash-gash-dash-bash-gash-dash-bash.wav,3166.721824,6083.983171,,,,,
itd_pilot3,82,9/13/2024,82,7,side=r_itd=50_az=0_mag=0,stim/mild-master/s_itd_pilot3/side=r_itd=50_az=0_mag=0/19__side=r_itd=50_az=0_mag=0__l=dash-gash-bash-dash-gash-gash-dash-dash-dash-bash-gash-gash__r=gash-bash-gash-gash-bash-gash-gash-bash-dash-dash-bash-gash.wav,7345.837697,10350.62913,,,,,
itd_pilot3,83,9/13/2024,83,3,side=l_itd=100_az=0_mag=0,stim/mild-master/s_itd_pilot3/side=l_itd=100_az=0_mag=0/19__side=l_itd=100_az=0_mag=0__l=gash-dash-dash-dash-bash-dash-dash-gash-gash-dash-bash-dash__r=gash-dash-dash-bash-gash-gash-bash-gash-gash-bash-gash-bash.wav,5109.071899,6933.011179,10073.82682,,,,
itd_pilot3,84,9/13/2024,84,2,side=l_itd=50_az=0_mag=0,stim/mild-master/s_itd_pilot3/side=l_itd=50_az=0_mag=0/19__side=l_itd=50_az=0_mag=0__l=dash-bash-gash-gash-dash-bash-gash-dash-gash-gash-dash-gash__r=dash-gash-bash-gash-bash-gash-gash-bash-gash-bash-gash-gash.wav,2929.928179,6246.420271,,,,,
itd_pilot3,85,9/13/2024,85,1,side=r_itd=100_az=0_mag=0,stim/mild-master/s_itd_pilot3/side=r_itd=100_az=0_mag=0/19__side=r_itd=100_az=0_mag=0__l=gash-bash-gash-gash-gash-gash-dash-dash-gash-gash-bash-dash__r=gash-dash-gash-dash-bash-gash-bash-dash-dash-bash-dash-bash.wav,5282.181142,6789.035147,9314.208829,11226.22096,,,
itd_pilot3,86,9/13/2024,86,5,side=r_itd=400_az=0_mag=0,stim/mild-master/s_itd_pilot3/side=r_itd=400_az=0_mag=0/19__side=r_itd=400_az=0_mag=0__l=gash-dash-dash-dash-gash-gash-dash-bash-dash-bash-gash-gash__r=gash-dash-bash-gash-bash-gash-bash-dash-gash-gash-gash-bash.wav,3434.547179,5242.623965,6594.546093,9370.362125,11026.60415,,
itd_pilot3,87,9/13/2024,87,8,side=l_itd=400_az=0_mag=0,stim/mild-master/s_itd_pilot3/side=l_itd=400_az=0_mag=0/19__side=l_itd=400_az=0_mag=0__l=dash-bash-dash-dash-bash-dash-gash-dash-dash-gash-dash-gash__r=gash-dash-gash-bash-gash-bash-gash-gash-dash-bash-gash-bash.wav,3026.952788,,,,,,
itd_pilot3,88,9/13/2024,88,6,side=r_itd=200_az=0_mag=0,stim/mild-master/s_itd_pilot3/side=r_itd=200_az=0_mag=0/19__side=r_itd=200_az=0_mag=0__l=dash-dash-gash-gash-dash-gash-gash-dash-dash-bash-dash-bash__r=dash-gash-gash-gash-bash-gash-bash-gash-bash-gash-bash-gash.wav,5198.097999,6949.163413,8237.091784,9853.037311,,,
itd_pilot3,89,9/13/2024,89,2,side=l_itd=50_az=0_mag=0,stim/mild-master/s_itd_pilot3/side=l_itd=50_az=0_mag=0/1__side=l_itd=50_az=0_mag=0__l=dash-bash-gash-gash-gash-dash-gash-gash-gash-bash-gash-dash__r=gash-dash-bash-gash-gash-bash-dash-bash-gash-gash-bash-dash.wav,2911.143264,5975.158889,,,,,
itd_pilot3,90,9/13/2024,90,7,side=r_itd=50_az=0_mag=0,stim/mild-master/s_itd_pilot3/side=r_itd=50_az=0_mag=0/1__side=r_itd=50_az=0_mag=0__l=gash-gash-gash-dash-bash-dash-gash-gash-dash-bash-gash-bash__r=gash-gash-gash-bash-gash-gash-gash-dash-bash-dash-bash-dash.wav,6132.219605,8274.541972,10106.3104,,,,
itd_pilot3,91,9/13/2024,91,8,side=l_itd=400_az=0_mag=0,stim/mild-master/s_itd_pilot3/side=l_itd=400_az=0_mag=0/1__side=l_itd=400_az=0_mag=0__l=gash-gash-gash-bash-dash-gash-gash-gash-gash-dash-bash-dash__r=dash-gash-bash-gash-dash-dash-bash-gash-bash-dash-dash-bash.wav,4455.339855,10096.75826,,,,,
itd_pilot3,92,9/13/2024,92,3,side=l_itd=100_az=0_mag=0,stim/mild-master/s_itd_pilot3/side=l_itd=100_az=0_mag=0/1__side=l_itd=100_az=0_mag=0__l=gash-dash-gash-dash-gash-bash-dash-bash-gash-dash-dash-dash__r=gash-bash-gash-bash-gash-dash-gash-gash-bash-gash-dash-bash.wav,6124.236065,7599.739088,11036.40736,,,,
itd_pilot3,93,9/13/2024,93,4,side=l_itd=200_az=0_mag=0,stim/mild-master/s_itd_pilot3/side=l_itd=200_az=0_mag=0/1__side=l_itd=200_az=0_mag=0__l=dash-dash-gash-dash-gash-bash-gash-dash-dash-gash-gash-bash__r=gash-bash-dash-bash-dash-gash-dash-dash-bash-dash-bash-gash.wav,10839.88475,,,,,,
itd_pilot3,94,9/13/2024,94,1,side=r_itd=100_az=0_mag=0,stim/mild-master/s_itd_pilot3/side=r_itd=100_az=0_mag=0/1__side=r_itd=100_az=0_mag=0__l=gash-gash-dash-dash-gash-gash-dash-gash-gash-bash-dash-bash__r=gash-bash-gash-dash-bash-dash-dash-gash-bash-gash-bash-dash.wav,2649.993173,5473.369248,8538.275323,10009.09156,,,
itd_pilot3,95,9/13/2024,95,6,side=r_itd=200_az=0_mag=0,stim/mild-master/s_itd_pilot3/side=r_itd=200_az=0_mag=0/1__side=r_itd=200_az=0_mag=0__l=gash-gash-gash-gash-gash-dash-dash-bash-gash-dash-bash-dash__r=gash-bash-gash-bash-gash-gash-dash-gash-bash-dash-gash-bash.wav,2605.297862,4243.901081,8507.849803,11004.01477,,,
itd_pilot3,96,9/13/2024,96,5,side=r_itd=400_az=0_mag=0,stim/mild-master/s_itd_pilot3/side=r_itd=400_az=0_mag=0/1__side=r_itd=400_az=0_mag=0__l=dash-gash-bash-gash-gash-dash-dash-gash-gash-gash-dash-bash__r=dash-dash-dash-bash-gash-gash-bash-gash-bash-dash-bash-dash.wav,4574.231511,6536.126115,8297.912255,9926.332203,,,
itd_pilot3,97,9/13/2024,97,2,side=l_itd=50_az=0_mag=0,stim/mild-master/s_itd_pilot3/side=l_itd=50_az=0_mag=0/20__side=l_itd=50_az=0_mag=0__l=dash-dash-dash-gash-dash-bash-dash-gash-gash-gash-gash-bash__r=gash-bash-dash-bash-gash-dash-gash-bash-dash-dash-bash-dash.wav,4797.904798,5949.824117,10797.90203,,,,
itd_pilot3,98,9/13/2024,98,1,side=r_itd=100_az=0_mag=0,stim/mild-master/s_itd_pilot3/side=r_itd=100_az=0_mag=0/20__side=r_itd=100_az=0_mag=0__l=dash-gash-bash-dash-bash-dash-gash-gash-dash-gash-gash-dash__r=dash-bash-dash-bash-dash-bash-dash-bash-gash-gash-gash-gash.wav,2823.878244,4262.929786,6103.142353,8111.074059,,,
itd_pilot3,99,9/13/2024,99,4,side=l_itd=200_az=0_mag=0,stim/mild-master/s_itd_pilot3/side=l_itd=200_az=0_mag=0/20__side=l_itd=200_az=0_mag=0__l=gash-dash-bash-dash-gash-gash-dash-bash-dash-dash-dash-dash__r=dash-bash-dash-bash-dash-gash-bash-gash-gash-bash-gash-dash.wav,3688.155583,7515.169273,,,,,
itd_pilot3,100,9/13/2024,100,7,side=r_itd=50_az=0_mag=0,stim/mild-master/s_itd_pilot3/side=r_itd=50_az=0_mag=0/20__side=r_itd=50_az=0_mag=0__l=gash-gash-bash-dash-bash-gash-gash-gash-gash-gash-gash-gash__r=dash-bash-gash-bash-gash-gash-gash-gash-bash-gash-gash-bash.wav,3460.759352,8312.916621,10900.47231,,,,
itd_pilot3,101,9/13/2024,101,6,side=r_itd=200_az=0_mag=0,stim/mild-master/s_itd_pilot3/side=r_itd=200_az=0_mag=0/20__side=r_itd=200_az=0_mag=0__l=dash-gash-gash-dash-bash-gash-bash-dash-dash-gash-dash-dash__r=dash-gash-bash-gash-dash-bash-dash-bash-dash-dash-dash-bash.wav,3403.272528,5737.114439,7665.090537,10793.22396,,,
itd_pilot3,102,9/13/2024,102,3,side=l_itd=100_az=0_mag=0,stim/mild-master/s_itd_pilot3/side=l_itd=100_az=0_mag=0/20__side=l_itd=100_az=0_mag=0__l=dash-dash-gash-dash-gash-gash-gash-gash-bash-gash-dash-bash__r=dash-bash-gash-gash-dash-bash-dash-bash-gash-bash-dash-gash.wav,6555.789098,8440.587941,10952.59034,,,,
itd_pilot3,103,9/13/2024,103,5,side=r_itd=400_az=0_mag=0,stim/mild-master/s_itd_pilot3/side=r_itd=400_az=0_mag=0/20__side=r_itd=400_az=0_mag=0__l=gash-dash-dash-bash-dash-dash-dash-gash-gash-bash-gash-dash__r=gash-gash-bash-gash-bash-gash-bash-gash-dash-gash-gash-bash.wav,3650.561517,5098.544941,6594.577965,10699.06507,,,
itd_pilot3,104,9/13/2024,104,8,side=l_itd=400_az=0_mag=0,stim/mild-master/s_itd_pilot3/side=l_itd=400_az=0_mag=0/20__side=l_itd=400_az=0_mag=0__l=dash-dash-dash-gash-bash-gash-dash-dash-dash-dash-gash-bash__r=gash-bash-gash-gash-gash-gash-bash-dash-bash-dash-bash-dash.wav,5095.688269,11064.60265,,,,,
itd_pilot3,105,9/13/2024,105,5,side=r_itd=400_az=0_mag=0,stim/mild-master/s_itd_pilot3/side=r_itd=400_az=0_mag=0/21__side=r_itd=400_az=0_mag=0__l=dash-bash-gash-dash-dash-gash-bash-gash-gash-dash-dash-dash__r=dash-gash-dash-bash-gash-bash-dash-gash-bash-dash-gash-bash.wav,4573.785928,5969.045835,8498.147911,10635.29558,,,
itd_pilot3,106,9/13/2024,106,4,side=l_itd=200_az=0_mag=0,stim/mild-master/s_itd_pilot3/side=l_itd=200_az=0_mag=0/21__side=l_itd=200_az=0_mag=0__l=gash-gash-dash-dash-dash-bash-dash-dash-bash-dash-gash-dash__r=dash-bash-gash-gash-bash-dash-gash-dash-gash-bash-gash-bash.wav,6049.925033,8417.911797,,,,,
itd_pilot3,107,9/13/2024,107,1,side=r_itd=100_az=0_mag=0,stim/mild-master/s_itd_pilot3/side=r_itd=100_az=0_mag=0/21__side=r_itd=100_az=0_mag=0__l=dash-gash-gash-gash-dash-gash-bash-dash-gash-bash-gash-dash__r=dash-bash-gash-bash-dash-bash-gash-gash-bash-dash-dash-gash.wav,3300.705319,4361.888394,6184.114329,8420.662675,,,
itd_pilot3,108,9/13/2024,108,3,side=l_itd=100_az=0_mag=0,stim/mild-master/s_itd_pilot3/side=l_itd=100_az=0_mag=0/21__side=l_itd=100_az=0_mag=0__l=gash-gash-gash-bash-dash-gash-gash-bash-dash-dash-gash-dash__r=dash-bash-dash-gash-bash-gash-bash-dash-dash-bash-gash-dash.wav,2828.989602,5404.948903,7052.927801,9204.680573,,,
itd_pilot3,109,9/13/2024,109,7,side=r_itd=50_az=0_mag=0,stim/mild-master/s_itd_pilot3/side=r_itd=50_az=0_mag=0/21__side=r_itd=50_az=0_mag=0__l=gash-gash-bash-dash-gash-dash-gash-gash-gash-dash-dash-bash__r=dash-bash-gash-bash-gash-bash-dash-dash-dash-bash-gash-dash.wav,2991.762752,4639.739513,6244.701826,,,,
itd_pilot3,110,9/13/2024,110,6,side=r_itd=200_az=0_mag=0,stim/mild-master/s_itd_pilot3/side=r_itd=200_az=0_mag=0/21__side=r_itd=200_az=0_mag=0__l=dash-dash-gash-dash-gash-dash-bash-dash-dash-gash-bash-dash__r=gash-dash-gash-bash-dash-bash-gash-gash-dash-bash-dash-bash.wav,4485.657269,8985.342618,,,,,
itd_pilot3,111,9/13/2024,111,2,side=l_itd=50_az=0_mag=0,stim/mild-master/s_itd_pilot3/side=l_itd=50_az=0_mag=0/21__side=l_itd=50_az=0_mag=0__l=dash-gash-gash-bash-dash-dash-gash-bash-dash-dash-gash-gash__r=gash-bash-gash-gash-gash-dash-bash-gash-gash-bash-gash-bash.wav,7798.339481,9628.269414,,,,,
itd_pilot3,112,9/13/2024,112,8,side=l_itd=400_az=0_mag=0,stim/mild-master/s_itd_pilot3/side=l_itd=400_az=0_mag=0/21__side=l_itd=400_az=0_mag=0__l=dash-gash-dash-dash-dash-gash-dash-gash-gash-bash-gash-bash__r=gash-gash-bash-gash-dash-dash-bash-gash-bash-gash-bash-dash.wav,9004.628645,10644.36449,,,,,
itd_pilot3,113,9/13/2024,113,5,side=r_itd=400_az=0_mag=0,stim/mild-master/s_itd_pilot3/side=r_itd=400_az=0_mag=0/22__side=r_itd=400_az=0_mag=0__l=dash-gash-dash-gash-bash-dash-bash-gash-dash-gash-dash-dash__r=dash-gash-gash-bash-gash-bash-gash-gash-gash-bash-gash-bash.wav,4442.31536,6216.018794,9263.910543,10872.02721,,,
itd_pilot3,114,9/13/2024,114,8,side=l_itd=400_az=0_mag=0,stim/mild-master/s_itd_pilot3/side=l_itd=400_az=0_mag=0/22__side=l_itd=400_az=0_mag=0__l=dash-bash-dash-bash-gash-dash-gash-gash-gash-bash-dash-gash__r=dash-dash-bash-gash-gash-dash-gash-gash-bash-dash-dash-bash.wav,2785.685884,4177.379269,9081.408014,,,,
itd_pilot3,115,9/13/2024,115,6,side=r_itd=200_az=0_mag=0,stim/mild-master/s_itd_pilot3/side=r_itd=200_az=0_mag=0/22__side=r_itd=200_az=0_mag=0__l=dash-dash-dash-bash-dash-dash-gash-dash-gash-bash-dash-gash__r=gash-gash-bash-gash-gash-dash-bash-gash-bash-dash-bash-dash.wav,3725.287613,6661.240066,8189.197812,10133.78038,,,
itd_pilot3,116,9/13/2024,116,3,side=l_itd=100_az=0_mag=0,stim/mild-master/s_itd_pilot3/side=l_itd=100_az=0_mag=0/22__side=l_itd=100_az=0_mag=0__l=gash-dash-dash-gash-gash-bash-gash-gash-bash-gash-dash-gash__r=dash-gash-gash-bash-dash-gash-dash-bash-dash-bash-dash-bash.wav,5901.105634,8477.10633,,,,,
itd_pilot3,117,9/13/2024,117,4,side=l_itd=200_az=0_mag=0,stim/mild-master/s_itd_pilot3/side=l_itd=200_az=0_mag=0/22__side=l_itd=200_az=0_mag=0__l=gash-dash-gash-dash-dash-bash-gash-gash-gash-bash-dash-dash__r=dash-bash-dash-gash-bash-gash-bash-gash-bash-gash-dash-gash.wav,5762.162703,9173.99666,,,,,
itd_pilot3,118,9/13/2024,118,1,side=r_itd=100_az=0_mag=0,stim/mild-master/s_itd_pilot3/side=r_itd=100_az=0_mag=0/22__side=r_itd=100_az=0_mag=0__l=gash-bash-gash-gash-gash-gash-bash-gash-dash-dash-gash-gash__r=gash-dash-bash-dash-gash-bash-dash-bash-dash-dash-gash-bash.wav,3756.694089,5867.417867,7652.57187,10891.23763,,,
itd_pilot3,119,9/13/2024,119,2,side=l_itd=50_az=0_mag=0,stim/mild-master/s_itd_pilot3/side=l_itd=50_az=0_mag=0/22__side=l_itd=50_az=0_mag=0__l=dash-bash-gash-dash-bash-dash-dash-gash-dash-gash-gash-dash__r=dash-gash-dash-bash-gash-bash-gash-bash-gash-gash-bash-dash.wav,2907.6276,7595.761438,10171.61835,,,,
itd_pilot3,120,9/13/2024,120,7,side=r_itd=50_az=0_mag=0,stim/mild-master/s_itd_pilot3/side=r_itd=50_az=0_mag=0/22__side=r_itd=50_az=0_mag=0__l=dash-gash-dash-dash-gash-gash-dash-bash-dash-gash-dash-bash__r=gash-bash-gash-dash-dash-dash-bash-dash-bash-gash-bash-dash.wav,3611.114671,6811.185558,8599.178956,,,,
itd_pilot3,121,9/13/2024,121,8,side=l_itd=400_az=0_mag=0,stim/mild-master/s_itd_pilot3/side=l_itd=400_az=0_mag=0/23__side=l_itd=400_az=0_mag=0__l=gash-bash-gash-bash-dash-dash-dash-gash-dash-dash-gash-dash__r=dash-gash-bash-gash-bash-dash-bash-gash-gash-gash-bash-gash.wav,3140.334834,4501.591203,,,,,
itd_pilot3,122,9/13/2024,122,6,side=r_itd=200_az=0_mag=0,stim/mild-master/s_itd_pilot3/side=r_itd=200_az=0_mag=0/23__side=r_itd=200_az=0_mag=0__l=dash-bash-dash-dash-dash-gash-dash-dash-dash-dash-dash-bash__r=dash-dash-dash-bash-gash-bash-gash-dash-bash-gash-bash-gash.wav,4590.0478,8261.971436,,,,,
itd_pilot3,123,9/13/2024,123,3,side=l_itd=100_az=0_mag=0,stim/mild-master/s_itd_pilot3/side=l_itd=100_az=0_mag=0/23__side=l_itd=100_az=0_mag=0__l=dash-gash-dash-gash-dash-dash-bash-gash-gash-dash-gash-bash__r=gash-bash-gash-dash-dash-bash-gash-bash-gash-bash-dash-gash.wav,6523.2856,8187.265143,10619.26882,,,,
itd_pilot3,124,9/13/2024,124,2,side=l_itd=50_az=0_mag=0,stim/mild-master/s_itd_pilot3/side=l_itd=50_az=0_mag=0/23__side=l_itd=50_az=0_mag=0__l=gash-dash-bash-dash-dash-gash-bash-dash-dash-gash-dash-dash__r=gash-gash-dash-bash-gash-bash-gash-dash-bash-gash-gash-bash.wav,6130.770055,8363.524637,10624.70347,,,,
itd_pilot3,125,9/13/2024,125,4,side=l_itd=200_az=0_mag=0,stim/mild-master/s_itd_pilot3/side=l_itd=200_az=0_mag=0/23__side=l_itd=200_az=0_mag=0__l=dash-dash-dash-dash-bash-dash-gash-dash-dash-dash-dash-bash__r=dash-bash-dash-bash-gash-dash-bash-dash-gash-bash-gash-dash.wav,5122.356923,10794.44543,,,,,
itd_pilot3,126,9/13/2024,126,5,side=r_itd=400_az=0_mag=0,stim/mild-master/s_itd_pilot3/side=r_itd=400_az=0_mag=0/23__side=r_itd=400_az=0_mag=0__l=dash-dash-gash-bash-gash-bash-gash-dash-dash-gash-dash-dash__r=dash-bash-gash-dash-bash-gash-bash-dash-gash-bash-dash-dash.wav,2957.711299,5013.302885,6957.505022,9229.533579,,,
itd_pilot3,127,9/13/2024,127,7,side=r_itd=50_az=0_mag=0,stim/mild-master/s_itd_pilot3/side=r_itd=50_az=0_mag=0/23__side=r_itd=50_az=0_mag=0__l=dash-gash-dash-dash-bash-dash-gash-dash-bash-dash-bash-dash__r=dash-dash-dash-bash-dash-dash-dash-dash-dash-bash-dash-bash.wav,4494.172828,8350.15975,9473.420935,,,,
itd_pilot3,128,9/13/2024,128,1,side=r_itd=100_az=0_mag=0,stim/mild-master/s_itd_pilot3/side=r_itd=100_az=0_mag=0/23__side=r_itd=100_az=0_mag=0__l=dash-gash-gash-gash-gash-gash-bash-gash-dash-dash-bash-gash__r=gash-bash-gash-gash-gash-bash-gash-dash-dash-bash-gash-bash.wav,3053.314067,6031.16185,9032.29937,,,,
itd_pilot3,129,9/13/2024,129,7,side=r_itd=50_az=0_mag=0,stim/mild-master/s_itd_pilot3/side=r_itd=50_az=0_mag=0/24__side=r_itd=50_az=0_mag=0__l=gash-gash-bash-gash-dash-dash-gash-bash-gash-dash-gash-dash__r=gash-dash-gash-bash-dash-dash-bash-gash-bash-gash-gash-bash.wav,4371.081444,6941.771917,10629.90735,,,,
itd_pilot3,130,9/13/2024,130,8,side=l_itd=400_az=0_mag=0,stim/mild-master/s_itd_pilot3/side=l_itd=400_az=0_mag=0/24__side=l_itd=400_az=0_mag=0__l=gash-gash-bash-dash-dash-gash-dash-gash-dash-dash-bash-gash__r=gash-bash-dash-dash-bash-gash-bash-gash-dash-bash-gash-dash.wav,4010.505121,10109.18664,,,,,
itd_pilot3,131,9/13/2024,131,2,side=l_itd=50_az=0_mag=0,stim/mild-master/s_itd_pilot3/side=l_itd=50_az=0_mag=0/24__side=l_itd=50_az=0_mag=0__l=dash-gash-gash-bash-dash-gash-gash-gash-bash-gash-dash-gash__r=gash-gash-bash-gash-gash-bash-dash-bash-gash-gash-bash-gash.wav,3509.804643,7395.011722,9907.115432,,,,
itd_pilot3,132,9/13/2024,132,6,side=r_itd=200_az=0_mag=0,stim/mild-master/s_itd_pilot3/side=r_itd=200_az=0_mag=0/24__side=r_itd=200_az=0_mag=0__l=dash-gash-gash-gash-gash-gash-gash-dash-gash-bash-gash-bash__r=dash-bash-dash-bash-gash-dash-gash-bash-gash-gash-bash-gash.wav,3116.310932,7611.311227,9635.34265,,,,
itd_pilot3,133,9/13/2024,133,4,side=l_itd=200_az=0_mag=0,stim/mild-master/s_itd_pilot3/side=l_itd=200_az=0_mag=0/24__side=l_itd=200_az=0_mag=0__l=gash-dash-dash-dash-gash-bash-dash-dash-gash-gash-gash-bash__r=gash-dash-bash-dash-gash-gash-bash-dash-bash-gash-bash-gash.wav,5910.473649,10801.51607,,,,,
itd_pilot3,134,9/13/2024,134,5,side=r_itd=400_az=0_mag=0,stim/mild-master/s_itd_pilot3/side=r_itd=400_az=0_mag=0/24__side=r_itd=400_az=0_mag=0__l=gash-bash-gash-gash-dash-bash-gash-dash-gash-gash-gash-gash__r=gash-gash-bash-dash-gash-dash-bash-gash-bash-dash-dash-bash.wav,3685.067457,6752.737005,8224.587503,10889.41654,,,
itd_pilot3,135,9/13/2024,135,3,side=l_itd=100_az=0_mag=0,stim/mild-master/s_itd_pilot3/side=l_itd=100_az=0_mag=0/24__side=l_itd=100_az=0_mag=0__l=dash-dash-gash-bash-gash-dash-gash-bash-gash-gash-gash-gash__r=gash-bash-gash-dash-gash-gash-bash-gash-bash-gash-dash-bash.wav,4625.106073,8073.186306,,,,,
itd_pilot3,136,9/13/2024,136,1,side=r_itd=100_az=0_mag=0,stim/mild-master/s_itd_pilot3/side=r_itd=100_az=0_mag=0/24__side=r_itd=100_az=0_mag=0__l=dash-gash-dash-gash-gash-dash-bash-dash-dash-gash-bash-gash__r=dash-bash-gash-dash-dash-bash-gash-dash-bash-gash-dash-bash.wav,2964.56027,6012.719766,8150.742243,,,,
itd_pilot3,137,9/13/2024,137,3,side=l_itd=100_az=0_mag=0,stim/mild-master/s_itd_pilot3/side=l_itd=100_az=0_mag=0/25__side=l_itd=100_az=0_mag=0__l=gash-gash-gash-gash-gash-dash-dash-bash-dash-dash-bash-dash__r=dash-gash-bash-gash-gash-dash-bash-dash-bash-gash-gash-bash.wav,7973.830968,10119.70697,,,,,
itd_pilot3,138,9/13/2024,138,8,side=l_itd=400_az=0_mag=0,stim/mild-master/s_itd_pilot3/side=l_itd=400_az=0_mag=0/25__side=l_itd=400_az=0_mag=0__l=gash-bash-dash-gash-dash-bash-gash-gash-dash-gash-dash-dash__r=gash-gash-bash-dash-bash-dash-bash-dash-bash-dash-dash-gash.wav,3016.366535,5732.275018,,,,,
itd_pilot3,139,9/13/2024,139,7,side=r_itd=50_az=0_mag=0,stim/mild-master/s_itd_pilot3/side=r_itd=50_az=0_mag=0/25__side=r_itd=50_az=0_mag=0__l=dash-dash-bash-gash-bash-dash-dash-gash-bash-dash-bash-dash__r=gash-bash-gash-bash-dash-dash-dash-gash-dash-gash-dash-gash.wav,2620.412312,4456.70369,10060.25501,,,,
itd_pilot3,140,9/13/2024,140,4,side=l_itd=200_az=0_mag=0,stim/mild-master/s_itd_pilot3/side=l_itd=200_az=0_mag=0/25__side=l_itd=200_az=0_mag=0__l=dash-bash-dash-gash-dash-dash-bash-dash-bash-gash-gash-gash__r=gash-gash-gash-bash-dash-dash-dash-bash-gash-bash-gash-gash.wav,2822.331818,6870.297801,8350.659677,,,,
itd_pilot3,141,9/13/2024,141,2,side=l_itd=50_az=0_mag=0,stim/mild-master/s_itd_pilot3/side=l_itd=50_az=0_mag=0/25__side=l_itd=50_az=0_mag=0__l=gash-dash-gash-gash-gash-dash-gash-gash-bash-dash-bash-dash__r=dash-bash-dash-bash-dash-gash-bash-dash-gash-gash-gash-bash.wav,4466.336466,6922.988698,,,,,
itd_pilot3,142,9/13/2024,142,6,side=r_itd=200_az=0_mag=0,stim/mild-master/s_itd_pilot3/side=r_itd=200_az=0_mag=0/25__side=r_itd=200_az=0_mag=0__l=dash-bash-gash-gash-dash-dash-dash-bash-gash-dash-dash-dash__r=gash-gash-dash-dash-bash-gash-bash-dash-bash-dash-gash-bash.wav,5210.786654,8615.099397,,,,,
itd_pilot3,143,9/13/2024,143,1,side=r_itd=100_az=0_mag=0,stim/mild-master/s_itd_pilot3/side=r_itd=100_az=0_mag=0/25__side=r_itd=100_az=0_mag=0__l=dash-dash-bash-dash-gash-gash-gash-bash-gash-gash-gash-gash__r=dash-bash-gash-dash-gash-dash-bash-dash-gash-bash-dash-bash.wav,2702.541953,6798.453703,9142.496628,10758.40191,,,
itd_pilot3,144,9/13/2024,144,5,side=r_itd=400_az=0_mag=0,stim/mild-master/s_itd_pilot3/side=r_itd=400_az=0_mag=0/25__side=r_itd=400_az=0_mag=0__l=gash-gash-bash-dash-gash-gash-gash-gash-gash-gash-dash-bash__r=gash-bash-dash-gash-bash-gash-bash-dash-dash-bash-dash-dash.wav,2936.880411,5112.830698,6730.889873,9322.055469,,,
itd_pilot3,145,9/13/2024,145,7,side=r_itd=50_az=0_mag=0,stim/mild-master/s_itd_pilot3/side=r_itd=50_az=0_mag=0/26__side=r_itd=50_az=0_mag=0__l=gash-dash-gash-dash-bash-dash-dash-gash-dash-dash-bash-dash__r=dash-gash-bash-gash-gash-bash-dash-bash-gash-bash-gash-dash.wav,3902.590316,7679.366891,10485.77944,,,,
itd_pilot3,146,9/13/2024,146,3,side=l_itd=100_az=0_mag=0,stim/mild-master/s_itd_pilot3/side=l_itd=100_az=0_mag=0/26__side=l_itd=100_az=0_mag=0__l=gash-dash-bash-gash-gash-gash-gash-dash-dash-bash-gash-gash__r=dash-bash-dash-gash-bash-gash-bash-dash-dash-dash-gash-bash.wav,4043.830167,9148.967987,,,,,
itd_pilot3,147,9/13/2024,147,5,side=r_itd=400_az=0_mag=0,stim/mild-master/s_itd_pilot3/side=r_itd=400_az=0_mag=0/26__side=r_itd=400_az=0_mag=0__l=gash-dash-bash-gash-gash-gash-bash-dash-dash-gash-dash-gash__r=gash-bash-gash-bash-dash-gash-dash-bash-dash-gash-gash-bash.wav,2685.793926,4269.763869,7469.827647,10725.83658,,,
itd_pilot3,148,9/13/2024,148,2,side=l_itd=50_az=0_mag=0,stim/mild-master/s_itd_pilot3/side=l_itd=50_az=0_mag=0/26__side=l_itd=50_az=0_mag=0__l=dash-dash-dash-gash-dash-bash-gash-gash-gash-dash-gash-bash__r=dash-dash-bash-gash-bash-dash-gash-dash-bash-gash-bash-dash.wav,5474.36621,9955.694227,,,,,
itd_pilot3,149,9/13/2024,149,1,side=r_itd=100_az=0_mag=0,stim/mild-master/s_itd_pilot3/side=r_itd=100_az=0_mag=0/26__side=r_itd=100_az=0_mag=0__l=dash-bash-dash-bash-dash-dash-dash-gash-gash-dash-dash-dash__r=gash-dash-bash-gash-bash-gash-dash-bash-dash-dash-bash-dash.wav,3901.292852,5331.667354,7955.694772,10086.4169,,,
itd_pilot3,150,9/13/2024,150,6,side=r_itd=200_az=0_mag=0,stim/mild-master/s_itd_pilot3/side=r_itd=200_az=0_mag=0/26__side=r_itd=200_az=0_mag=0__l=gash-gash-bash-dash-gash-dash-dash-bash-gash-dash-dash-gash__r=dash-bash-dash-bash-gash-bash-gash-gash-dash-dash-bash-dash.wav,3000.514425,4616.273981,6098.34513,9712.515308,,,
