# -*- coding: utf-8 -*-

# A datafile created by Gustav!
# 
# Experiment: mild-2
# 
# Vocoded speech in spatially-separated speech or noise maskers.
# 
# $comments
# 

S,Trial,Date,Block,Condition,masker,Soundfile,Times
NDARTGG676HU,112,2024-04-17,112,2,side=l_masker=speech_itd=0_ild=0_az=30_mag=1_control=0,stim/bobmike/mild-2/s_NDARTGG676HU/side=l_masker=speech_itd=0_ild=0_az=30_mag=1_control=0/9_side=l_masker=speech_itd=0_ild=0_az=30_mag=1_control=0.wav,44.012911641282635,47.638165654895595,60.27152427766761
NDARTGG676HU,113,2024-04-17,113,7,side=l_masker=speech_itd=500_ild=0_az=0_mag=0_control=0,stim/bobmike/mild-2/s_NDARTGG676HU/side=l_masker=speech_itd=500_ild=0_az=0_mag=0_control=0/9_side=l_masker=speech_itd=500_ild=0_az=0_mag=0_control=0.wav,57.80864791979621,85.37023011461505,88.00656280025962
NDARTGG676HU,114,2024-04-17,114,10,side=r_masker=speech_itd=0_ild=0_az=10_mag=0_control=0,stim/bobmike/mild-2/s_NDARTGG676HU/side=r_masker=speech_itd=0_ild=0_az=10_mag=0_control=0/9_side=r_masker=speech_itd=0_ild=0_az=10_mag=0_control=0.wav,41.12711742844562,85.36654304630615,91.20112918409764
NDARTGG676HU,115,2024-04-17,115,3,side=l_masker=speech_itd=0_ild=0_az=30_mag=0_control=0,stim/bobmike/mild-2/s_NDARTGG676HU/side=l_masker=speech_itd=0_ild=0_az=30_mag=0_control=0/9_side=l_masker=speech_itd=0_ild=0_az=30_mag=0_control=0.wav,89.97542966169927,95.88544070061495
NDARTGG676HU,116,2024-04-17,116,9,side=r_masker=speech_itd=0_ild=0_az=10_mag=1_control=0,stim/bobmike/mild-2/s_NDARTGG676HU/side=r_masker=speech_itd=0_ild=0_az=10_mag=1_control=0/9_side=r_masker=speech_itd=0_ild=0_az=10_mag=1_control=0.wav,24.929869677003953,61.390682345209655,73.51251303393985
NDARTGG676HU,117,2024-04-17,117,6,side=l_masker=speech_itd=0_ild=0_az=10_mag=1_control=0,stim/bobmike/mild-2/s_NDARTGG676HU/side=l_masker=speech_itd=0_ild=0_az=10_mag=1_control=0/9_side=l_masker=speech_itd=0_ild=0_az=10_mag=1_control=0.wav,40.94267570946719,44.65902751715272,56.770700052356446
NDARTGG676HU,118,2024-04-17,118,5,side=l_masker=speech_itd=0_ild=0_az=10_mag=0_control=0,stim/bobmike/mild-2/s_NDARTGG676HU/side=l_masker=speech_itd=0_ild=0_az=10_mag=0_control=0/9_side=l_masker=speech_itd=0_ild=0_az=10_mag=0_control=0.wav,40.17272539054977,49.29312096661832,53.00221986793996
NDARTGG676HU,119,2024-04-17,119,1,side=r_masker=speech_itd=500_ild=0_az=0_mag=0_control=0,stim/bobmike/mild-2/s_NDARTGG676HU/side=r_masker=speech_itd=500_ild=0_az=0_mag=0_control=0/9_side=r_masker=speech_itd=500_ild=0_az=0_mag=0_control=0.wav,57.08211066449878
NDARTGG676HU,120,2024-04-17,120,4,side=r_masker=speech_itd=0_ild=0_az=30_mag=1_control=0,stim/bobmike/mild-2/s_NDARTGG676HU/side=r_masker=speech_itd=0_ild=0_az=30_mag=1_control=0/9_side=r_masker=speech_itd=0_ild=0_az=30_mag=1_control=0.wav,66.08267239814953,69.53810353643323
503,1,2024-05-22,1,5,side=l_masker=speech_itd=0_ild=0_az=10_mag=0_control=0,stim/bobmike/mild-2/s_503/side=l_masker=speech_itd=0_ild=0_az=10_mag=0_control=0/0_side=l_masker=speech_itd=0_ild=0_az=10_mag=0_control=0.wav,
503,2,2024-05-22,2,7,side=l_masker=speech_itd=500_ild=0_az=0_mag=0_control=0,stim/bobmike/mild-2/s_503/side=l_masker=speech_itd=500_ild=0_az=0_mag=0_control=0/0_side=l_masker=speech_itd=500_ild=0_az=0_mag=0_control=0.wav,
503,3,2024-05-22,3,9,side=r_masker=speech_itd=0_ild=0_az=10_mag=1_control=0,stim/bobmike/mild-2/s_503/side=r_masker=speech_itd=0_ild=0_az=10_mag=1_control=0/0_side=r_masker=speech_itd=0_ild=0_az=10_mag=1_control=0.wav,
503,4,2024-05-22,4,10,side=r_masker=speech_itd=0_ild=0_az=10_mag=0_control=0,stim/bobmike/mild-2/s_503/side=r_masker=speech_itd=0_ild=0_az=10_mag=0_control=0/0_side=r_masker=speech_itd=0_ild=0_az=10_mag=0_control=0.wav,
503,5,2024-05-22,5,3,side=l_masker=speech_itd=0_ild=0_az=30_mag=0_control=0,stim/bobmike/mild-2/s_503/side=l_masker=speech_itd=0_ild=0_az=30_mag=0_control=0/0_side=l_masker=speech_itd=0_ild=0_az=30_mag=0_control=0.wav,
503,6,2024-05-22,6,4,side=r_masker=speech_itd=0_ild=0_az=30_mag=1_control=0,stim/bobmike/mild-2/s_503/side=r_masker=speech_itd=0_ild=0_az=30_mag=1_control=0/0_side=r_masker=speech_itd=0_ild=0_az=30_mag=1_control=0.wav,
503,7,2024-05-22,7,1,side=r_masker=speech_itd=500_ild=0_az=0_mag=0_control=0,stim/bobmike/mild-2/s_503/side=r_masker=speech_itd=500_ild=0_az=0_mag=0_control=0/0_side=r_masker=speech_itd=500_ild=0_az=0_mag=0_control=0.wav,
503,8,2024-05-22,8,8,side=r_masker=speech_itd=0_ild=0_az=30_mag=0_control=0,stim/bobmike/mild-2/s_503/side=r_masker=speech_itd=0_ild=0_az=30_mag=0_control=0/0_side=r_masker=speech_itd=0_ild=0_az=30_mag=0_control=0.wav,
503,1,2024-05-22,1,8,side=r_masker=speech_itd=0_ild=0_az=30_mag=0_control=0,stim/bobmike/mild-2/s_503/side=r_masker=speech_itd=0_ild=0_az=30_mag=0_control=0/0_side=r_masker=speech_itd=0_ild=0_az=30_mag=0_control=0.wav,
503,2,2024-05-22,2,1,side=r_masker=speech_itd=500_ild=0_az=0_mag=0_control=0,stim/bobmike/mild-2/s_503/side=r_masker=speech_itd=500_ild=0_az=0_mag=0_control=0/0_side=r_masker=speech_itd=500_ild=0_az=0_mag=0_control=0.wav,
503,3,2024-05-22,3,6,side=l_masker=speech_itd=0_ild=0_az=10_mag=1_control=0,stim/bobmike/mild-2/s_503/side=l_masker=speech_itd=0_ild=0_az=10_mag=1_control=0/0_side=l_masker=speech_itd=0_ild=0_az=10_mag=1_control=0.wav,
503,4,2024-05-22,4,10,side=r_masker=speech_itd=0_ild=0_az=10_mag=0_control=0,stim/bobmike/mild-2/s_503/side=r_masker=speech_itd=0_ild=0_az=10_mag=0_control=0/0_side=r_masker=speech_itd=0_ild=0_az=10_mag=0_control=0.wav,
503,5,2024-05-22,5,7,side=l_masker=speech_itd=500_ild=0_az=0_mag=0_control=0,stim/bobmike/mild-2/s_503/side=l_masker=speech_itd=500_ild=0_az=0_mag=0_control=0/0_side=l_masker=speech_itd=500_ild=0_az=0_mag=0_control=0.wav,
503,6,2024-05-22,6,2,side=l_masker=speech_itd=0_ild=0_az=30_mag=1_control=0,stim/bobmike/mild-2/s_503/side=l_masker=speech_itd=0_ild=0_az=30_mag=1_control=0/0_side=l_masker=speech_itd=0_ild=0_az=30_mag=1_control=0.wav,
503,7,2024-05-22,7,5,side=l_masker=speech_itd=0_ild=0_az=10_mag=0_control=0,stim/bobmike/mild-2/s_503/side=l_masker=speech_itd=0_ild=0_az=10_mag=0_control=0/0_side=l_masker=speech_itd=0_ild=0_az=10_mag=0_control=0.wav,
503,8,2024-05-22,8,3,side=l_masker=speech_itd=0_ild=0_az=30_mag=0_control=0,stim/bobmike/mild-2/s_503/side=l_masker=speech_itd=0_ild=0_az=30_mag=0_control=0/0_side=l_masker=speech_itd=0_ild=0_az=30_mag=0_control=0.wav,
503,9,2024-05-22,9,9,side=r_masker=speech_itd=0_ild=0_az=10_mag=1_control=0,stim/bobmike/mild-2/s_503/side=r_masker=speech_itd=0_ild=0_az=10_mag=1_control=0/0_side=r_masker=speech_itd=0_ild=0_az=10_mag=1_control=0.wav,
503,10,2024-05-22,10,4,side=r_masker=speech_itd=0_ild=0_az=30_mag=1_control=0,stim/bobmike/mild-2/s_503/side=r_masker=speech_itd=0_ild=0_az=30_mag=1_control=0/0_side=r_masker=speech_itd=0_ild=0_az=30_mag=1_control=0.wav,
503,11,2024-05-22,11,2,side=l_masker=speech_itd=0_ild=0_az=30_mag=1_control=0,stim/bobmike/mild-2/s_503/side=l_masker=speech_itd=0_ild=0_az=30_mag=1_control=0/10_side=l_masker=speech_itd=0_ild=0_az=30_mag=1_control=0.wav,
503,12,2024-05-22,12,1,side=r_masker=speech_itd=500_ild=0_az=0_mag=0_control=0,stim/bobmike/mild-2/s_503/side=r_masker=speech_itd=500_ild=0_az=0_mag=0_control=0/10_side=r_masker=speech_itd=500_ild=0_az=0_mag=0_control=0.wav,
503,1,2024-05-22,1,17,side=r_masker=speech_itd=0_ild=0_az=20_mag=0_control=0,stim/bobmike/mild-2/s_503/side=r_masker=speech_itd=0_ild=0_az=20_mag=0_control=0/0_side=r_masker=speech_itd=0_ild=0_az=20_mag=0_control=0.wav,
503,1,2024-05-22,1,6,side=r_masker=speech_itd=0_ild=0_az=20_mag=1_control=0,stim/bobmike/mild-2/s_503/side=r_masker=speech_itd=0_ild=0_az=20_mag=1_control=0/0_side=r_masker=speech_itd=0_ild=0_az=20_mag=1_control=0.wav,
503,2,2024-05-22,2,9,side=r_masker=speech_itd=0_ild=0_az=20_mag=0_control=0,stim/bobmike/mild-2/s_503/side=r_masker=speech_itd=0_ild=0_az=20_mag=0_control=0/0_side=r_masker=speech_itd=0_ild=0_az=20_mag=0_control=0.wav,
503,3,2024-05-22,3,5,side=l_masker=speech_itd=500_ild=0_az=0_mag=0_control=0,stim/bobmike/mild-2/s_503/side=l_masker=speech_itd=500_ild=0_az=0_mag=0_control=0/0_side=l_masker=speech_itd=500_ild=0_az=0_mag=0_control=0.wav,
503,4,2024-05-22,4,1,side=l_masker=speech_itd=0_ild=0_az=20_mag=1_control=0,stim/bobmike/mild-2/s_503/side=l_masker=speech_itd=0_ild=0_az=20_mag=1_control=0/0_side=l_masker=speech_itd=0_ild=0_az=20_mag=1_control=0.wav,
503,5,2024-05-22,5,2,side=r_masker=speech_itd=0_ild=0_az=2_mag=0_control=0,stim/bobmike/mild-2/s_503/side=r_masker=speech_itd=0_ild=0_az=2_mag=0_control=0/0_side=r_masker=speech_itd=0_ild=0_az=2_mag=0_control=0.wav,
503,6,2024-05-22,6,8,side=r_masker=speech_itd=0_ild=0_az=2_mag=1_control=0,stim/bobmike/mild-2/s_503/side=r_masker=speech_itd=0_ild=0_az=2_mag=1_control=0/0_side=r_masker=speech_itd=0_ild=0_az=2_mag=1_control=0.wav,
503,7,2024-05-22,7,3,side=r_masker=speech_itd=500_ild=0_az=0_mag=0_control=0,stim/bobmike/mild-2/s_503/side=r_masker=speech_itd=500_ild=0_az=0_mag=0_control=0/0_side=r_masker=speech_itd=500_ild=0_az=0_mag=0_control=0.wav,
503,1,2024-05-22,1,2,side=r_masker=speech_itd=500_ild=0_az=0_mag=0_control=0,stim/bobmike/mild-2/s_503/side=r_masker=speech_itd=500_ild=0_az=0_mag=0_control=0/0_side=r_masker=speech_itd=500_ild=0_az=0_mag=0_control=0.wav,
503,2,2024-05-22,2,7,side=l_masker=speech_itd=500_ild=0_az=0_mag=0_control=0,stim/bobmike/mild-2/s_503/side=l_masker=speech_itd=500_ild=0_az=0_mag=0_control=0/0_side=l_masker=speech_itd=500_ild=0_az=0_mag=0_control=0.wav,
503,3,2024-05-22,3,3,side=r_masker=speech_itd=0_ild=0_az=5_mag=0_control=0,stim/bobmike/mild-2/s_503/side=r_masker=speech_itd=0_ild=0_az=5_mag=0_control=0/0_side=r_masker=speech_itd=0_ild=0_az=5_mag=0_control=0.wav,
503,4,2024-05-22,4,5,side=l_masker=speech_itd=0_ild=0_az=5_mag=1_control=0,stim/bobmike/mild-2/s_503/side=l_masker=speech_itd=0_ild=0_az=5_mag=1_control=0/0_side=l_masker=speech_itd=0_ild=0_az=5_mag=1_control=0.wav,
503,1,2024-06-03,1,6,side=r_masker=speech_itd=0_ild=0_az=30_mag=0_control=0,stim/bobmike/mild-2/s_503/side=r_masker=speech_itd=0_ild=0_az=30_mag=0_control=0/0_side=r_masker=speech_itd=0_ild=0_az=30_mag=0_control=0.wav,1893.478759999969,4019.1325219999417,6529.562917999923,8853.54416999995,11711.499072999926,13217.060736999963
503,2,2024-06-03,2,3,side=r_masker=speech_itd=0_ild=0_az=30_mag=1_control=0,stim/bobmike/mild-2/s_503/side=r_masker=speech_itd=0_ild=0_az=30_mag=1_control=0/0_side=r_masker=speech_itd=0_ild=0_az=30_mag=1_control=0.wav,1075.969264000014,1275.0036090000067,1550.325336000009,1781.9337050000322,2034.0162400000263,2269.9907130000065,2516.9171529999585,2749.9656330000143,2971.7243579999777,3189.9527839999646,3439.9881710000336,3671.627806000004,3887.7188919999753,4137.956737999979,4345.98959100002,4569.949946999957,4801.984300000011,5048.49418899999,5269.9304829999455,5516.537392999977,5753.901153999963,5989.891648999997,6215.897202999971,6449.850812999997,6727.813208000036,7013.440230000007,7304.896920999978,7585.991498999996,7853.977677999996,8100.254376999976,8345.922243999958,8569.990160999994,8811.921092000033,9051.383855000022,9303.97047900001,9543.95336600003,9853.957830999978,10122.05589399999,10384.546814000001,10656.032313000003,10952.029775000003,11214.004229999962,11466.013042000006,11728.36238799995,11991.129972999974,12268.672197000007,12515.952152999991,12788.028052999987,13051.992625000014,13297.908643000002,13592.212101000012
NDARRCP789AP,1,2024-06-05,1,3,side=r_masker=speech_itd=0_ild=0_az=30_mag=1_control=0,stim/bobmike/mild-2/s_NDARRCP789AP/side=r_masker=speech_itd=0_ild=0_az=30_mag=1_control=0/0_side=r_masker=speech_itd=0_ild=0_az=30_mag=1_control=0.wav,4518.101668983698,6235.770780980587,8011.769291013479,8819.759210020304,10376.210779994726,11787.786776989698
NDARRCP789AP,2,2024-06-05,2,7,side=r_masker=speech_itd=0_ild=0_az=10_mag=1_control=0,stim/bobmike/mild-2/s_NDARRCP789AP/side=r_masker=speech_itd=0_ild=0_az=10_mag=1_control=0/0_side=r_masker=speech_itd=0_ild=0_az=10_mag=1_control=0.wav,
NDARRCP789AP,1,2024-06-05,1,4,side=l_masker=speech_itd=0_ild=0_az=10_mag=0_control=0,stim/bobmike/mild-2/s_NDARRCP789AP/side=l_masker=speech_itd=0_ild=0_az=10_mag=0_control=0/0_side=l_masker=speech_itd=0_ild=0_az=10_mag=0_control=0.wav,4890.213885009289,6213.3615199923515,6989.331560999155,9253.271376997232,10405.370328992605,11344.967236995697,12439.058894991875
NDARRCP789AP,2,2024-06-05,2,2,side=l_masker=speech_itd=0_ild=0_az=30_mag=0_control=0,stim/bobmike/mild-2/s_NDARRCP789AP/side=l_masker=speech_itd=0_ild=0_az=30_mag=0_control=0/0_side=l_masker=speech_itd=0_ild=0_az=30_mag=0_control=0.wav,3712.925906985998,6320.781350970268,8757.292312979698,10488.859666973352,13360.883276998997
NDARRCP789AP,3,2024-06-05,3,6,side=r_masker=speech_itd=0_ild=0_az=30_mag=0_control=0,stim/bobmike/mild-2/s_NDARRCP789AP/side=r_masker=speech_itd=0_ild=0_az=30_mag=0_control=0/0_side=r_masker=speech_itd=0_ild=0_az=30_mag=0_control=0.wav,4697.924919992685,5057.856350004673,5681.835817992687,10833.828829973936,12849.84280398488
NDARRCP789AP,4,2024-06-05,4,1,side=l_masker=speech_itd=0_ild=0_az=30_mag=1_control=0,stim/bobmike/mild-2/s_NDARRCP789AP/side=l_masker=speech_itd=0_ild=0_az=30_mag=1_control=0/0_side=l_masker=speech_itd=0_ild=0_az=30_mag=1_control=0.wav,3653.5746750235558,4485.542368024588,5093.573817014694,6221.548806011677,6717.578974992037,8397.574136018753,11069.529092013836,11549.476038008928,12274.34477302432
NDARRCP789AP,5,2024-06-05,5,3,side=r_masker=speech_itd=0_ild=0_az=30_mag=1_control=0,stim/bobmike/mild-2/s_NDARRCP789AP/side=r_masker=speech_itd=0_ild=0_az=30_mag=1_control=0/0_side=r_masker=speech_itd=0_ild=0_az=30_mag=1_control=0.wav,
NDARRCP789AP,6,2024-06-05,6,7,side=r_masker=speech_itd=0_ild=0_az=10_mag=1_control=0,stim/bobmike/mild-2/s_NDARRCP789AP/side=r_masker=speech_itd=0_ild=0_az=10_mag=1_control=0/0_side=r_masker=speech_itd=0_ild=0_az=10_mag=1_control=0.wav,3785.629996985197,4249.548482984304,8011.713801980019,10542.03793400526,12065.478015005589
NDARRCP789AP,7,2024-06-05,7,5,side=l_masker=speech_itd=0_ild=0_az=10_mag=1_control=0,stim/bobmike/mild-2/s_NDARRCP789AP/side=l_masker=speech_itd=0_ild=0_az=10_mag=1_control=0/0_side=l_masker=speech_itd=0_ild=0_az=10_mag=1_control=0.wav,3408.070543974638,4504.004387974739,5615.593993961811,7572.448707997799,9720.008509993553
NDARRCP789AP,8,2024-06-05,8,8,side=r_masker=speech_itd=0_ild=0_az=10_mag=0_control=0,stim/bobmike/mild-2/s_NDARRCP789AP/side=r_masker=speech_itd=0_ild=0_az=10_mag=0_control=0/0_side=r_masker=speech_itd=0_ild=0_az=10_mag=0_control=0.wav,3909.51317602396,4480.310350030661,11149.552383005619,11741.424653023481,12381.497936993837
NDARRCP789AP,9,2024-06-05,9,1,side=l_masker=speech_itd=0_ild=0_az=30_mag=1_control=0,stim/bobmike/mild-2/s_NDARRCP789AP/side=l_masker=speech_itd=0_ild=0_az=30_mag=1_control=0/10_side=l_masker=speech_itd=0_ild=0_az=30_mag=1_control=0.wav,3303.3335120379925,8001.740379005671,11722.136186003685,12375.292953044176,12839.281207025051
NDARRCP789AP,10,2024-06-05,10,5,side=l_masker=speech_itd=0_ild=0_az=10_mag=1_control=0,stim/bobmike/mild-2/s_NDARRCP789AP/side=l_masker=speech_itd=0_ild=0_az=10_mag=1_control=0/10_side=l_masker=speech_itd=0_ild=0_az=10_mag=1_control=0.wav,6013.490684002638,6845.806899994612,9865.501809000969,11780.646482020617
NDARRCP789AP,11,2024-06-05,11,2,side=l_masker=speech_itd=0_ild=0_az=30_mag=0_control=0,stim/bobmike/mild-2/s_NDARRCP789AP/side=l_masker=speech_itd=0_ild=0_az=30_mag=0_control=0/10_side=l_masker=speech_itd=0_ild=0_az=30_mag=0_control=0.wav,5085.820349007845,5461.827164977789,9157.775956004858,13397.834560006857
NDARRCP789AP,12,2024-06-05,12,6,side=r_masker=speech_itd=0_ild=0_az=30_mag=0_control=0,stim/bobmike/mild-2/s_NDARRCP789AP/side=r_masker=speech_itd=0_ild=0_az=30_mag=0_control=0/10_side=r_masker=speech_itd=0_ild=0_az=30_mag=0_control=0.wav,3276.362931996584,5604.375464975834,13420.385329008102
NDARRCP789AP,13,2024-06-05,13,7,side=r_masker=speech_itd=0_ild=0_az=10_mag=1_control=0,stim/bobmike/mild-2/s_NDARRCP789AP/side=r_masker=speech_itd=0_ild=0_az=10_mag=1_control=0/10_side=r_masker=speech_itd=0_ild=0_az=10_mag=1_control=0.wav,3767.339140981436,11756.260024994612,12967.328817993402
NDARRCP789AP,14,2024-06-05,14,8,side=r_masker=speech_itd=0_ild=0_az=10_mag=0_control=0,stim/bobmike/mild-2/s_NDARRCP789AP/side=r_masker=speech_itd=0_ild=0_az=10_mag=0_control=0/10_side=r_masker=speech_itd=0_ild=0_az=10_mag=0_control=0.wav,12137.868586987257,13345.892352998257
NDARRCP789AP,15,2024-06-05,15,4,side=l_masker=speech_itd=0_ild=0_az=10_mag=0_control=0,stim/bobmike/mild-2/s_NDARRCP789AP/side=l_masker=speech_itd=0_ild=0_az=10_mag=0_control=0/10_side=l_masker=speech_itd=0_ild=0_az=10_mag=0_control=0.wav,9245.483426988125,12883.455718010664
NDARRCP789AP,16,2024-06-05,16,3,side=r_masker=speech_itd=0_ild=0_az=30_mag=1_control=0,stim/bobmike/mild-2/s_NDARRCP789AP/side=r_masker=speech_itd=0_ild=0_az=30_mag=1_control=0/10_side=r_masker=speech_itd=0_ild=0_az=30_mag=1_control=0.wav,9628.580269008875,11124.551945984364,13116.585458010435,13440.98425501585
NDARRCP789AP,17,2024-06-05,17,4,side=l_masker=speech_itd=0_ild=0_az=10_mag=0_control=0,stim/bobmike/mild-2/s_NDARRCP789AP/side=l_masker=speech_itd=0_ild=0_az=10_mag=0_control=0/11_side=l_masker=speech_itd=0_ild=0_az=10_mag=0_control=0.wav,7140.434294015169,9716.209585011005,11228.242329001427,13580.461847037077
NDARRCP789AP,18,2024-06-05,18,2,side=l_masker=speech_itd=0_ild=0_az=30_mag=0_control=0,stim/bobmike/mild-2/s_NDARRCP789AP/side=l_masker=speech_itd=0_ild=0_az=30_mag=0_control=0/11_side=l_masker=speech_itd=0_ild=0_az=30_mag=0_control=0.wav,6158.6822899878025,6727.024960011244,9750.764079004526,10546.92387497425
NDARRCP789AP,19,2024-06-05,19,3,side=r_masker=speech_itd=0_ild=0_az=30_mag=1_control=0,stim/bobmike/mild-2/s_NDARRCP789AP/side=r_masker=speech_itd=0_ild=0_az=30_mag=1_control=0/11_side=r_masker=speech_itd=0_ild=0_az=30_mag=1_control=0.wav,5024.144551038742,5549.258557021618,6166.171764016151,11229.215893030167,12133.163543015718
NDARRCP789AP,20,2024-06-05,20,7,side=r_masker=speech_itd=0_ild=0_az=10_mag=1_control=0,stim/bobmike/mild-2/s_NDARRCP789AP/side=r_masker=speech_itd=0_ild=0_az=10_mag=1_control=0/11_side=r_masker=speech_itd=0_ild=0_az=10_mag=1_control=0.wav,5755.553880006075,7315.417695015669,9827.743867993355,10755.343598037958,13099.611387997866
NDARRCP789AP,21,2024-06-05,21,6,side=r_masker=speech_itd=0_ild=0_az=30_mag=0_control=0,stim/bobmike/mild-2/s_NDARRCP789AP/side=r_masker=speech_itd=0_ild=0_az=30_mag=0_control=0/11_side=r_masker=speech_itd=0_ild=0_az=30_mag=0_control=0.wav,5752.728755027056,7433.03586602211,10874.975702017546,12848.652543008327,13384.510156989098
NDARRCP789AP,22,2024-06-05,22,8,side=r_masker=speech_itd=0_ild=0_az=10_mag=0_control=0,stim/bobmike/mild-2/s_NDARRCP789AP/side=r_masker=speech_itd=0_ild=0_az=10_mag=0_control=0/11_side=r_masker=speech_itd=0_ild=0_az=10_mag=0_control=0.wav,3451.2884930074215,10323.142027020454,11691.181262046099
NDARRCP789AP,23,2024-06-05,23,5,side=l_masker=speech_itd=0_ild=0_az=10_mag=1_control=0,stim/bobmike/mild-2/s_NDARRCP789AP/side=l_masker=speech_itd=0_ild=0_az=10_mag=1_control=0/11_side=l_masker=speech_itd=0_ild=0_az=10_mag=1_control=0.wav,6083.524161994457,6695.664784014225,7483.552592992783,13581.174592018127
NDARRCP789AP,24,2024-06-05,24,1,side=l_masker=speech_itd=0_ild=0_az=30_mag=1_control=0,stim/bobmike/mild-2/s_NDARRCP789AP/side=l_masker=speech_itd=0_ild=0_az=30_mag=1_control=0/11_side=l_masker=speech_itd=0_ild=0_az=30_mag=1_control=0.wav,3518.148703992367,3942.205552995205,5822.262221992016,8990.145460993052,12286.231191009283
NDARRCP789AP,25,2024-06-05,25,7,side=r_masker=speech_itd=0_ild=0_az=10_mag=1_control=0,stim/bobmike/mild-2/s_NDARRCP789AP/side=r_masker=speech_itd=0_ild=0_az=10_mag=1_control=0/12_side=r_masker=speech_itd=0_ild=0_az=10_mag=1_control=0.wav,4057.5369250178337,5409.630898982286,8729.588815003633,9937.58672502637
NDARRCP789AP,26,2024-06-05,26,8,side=r_masker=speech_itd=0_ild=0_az=10_mag=0_control=0,stim/bobmike/mild-2/s_NDARRCP789AP/side=r_masker=speech_itd=0_ild=0_az=10_mag=0_control=0/12_side=r_masker=speech_itd=0_ild=0_az=10_mag=0_control=0.wav,3498.9479990303516,5272.273110002279,6367.372709006071
NDARRCP789AP,27,2024-06-05,27,6,side=r_masker=speech_itd=0_ild=0_az=30_mag=0_control=0,stim/bobmike/mild-2/s_NDARRCP789AP/side=r_masker=speech_itd=0_ild=0_az=30_mag=0_control=0/12_side=r_masker=speech_itd=0_ild=0_az=30_mag=0_control=0.wav,5663.647092014551,8036.466578006744,9287.622954010963,11028.168850004673
NDARRCP789AP,28,2024-06-05,28,4,side=l_masker=speech_itd=0_ild=0_az=10_mag=0_control=0,stim/bobmike/mild-2/s_NDARRCP789AP/side=l_masker=speech_itd=0_ild=0_az=10_mag=0_control=0/12_side=l_masker=speech_itd=0_ild=0_az=10_mag=0_control=0.wav,5014.960879981518,5868.643566995859,9292.574393987656,10412.62184599042,11180.772166997194
NDARRCP789AP,29,2024-06-05,29,2,side=l_masker=speech_itd=0_ild=0_az=30_mag=0_control=0,stim/bobmike/mild-2/s_NDARRCP789AP/side=l_masker=speech_itd=0_ild=0_az=30_mag=0_control=0/12_side=l_masker=speech_itd=0_ild=0_az=30_mag=0_control=0.wav,3519.458777010441,5153.557512015104,10391.432077020407,12651.751877009869
NDARRCP789AP,30,2024-06-05,30,1,side=l_masker=speech_itd=0_ild=0_az=30_mag=1_control=0,stim/bobmike/mild-2/s_NDARRCP789AP/side=l_masker=speech_itd=0_ild=0_az=30_mag=1_control=0/12_side=l_masker=speech_itd=0_ild=0_az=30_mag=1_control=0.wav,3785.9106670320034,10442.417971014977,11098.499175012112,12821.79879400134
NDARRCP789AP,31,2024-06-05,31,5,side=l_masker=speech_itd=0_ild=0_az=10_mag=1_control=0,stim/bobmike/mild-2/s_NDARRCP789AP/side=l_masker=speech_itd=0_ild=0_az=10_mag=1_control=0/12_side=l_masker=speech_itd=0_ild=0_az=10_mag=1_control=0.wav,3150.7241929769516,9754.150249004364,10482.141109973192,12606.108248978853,13346.673609972
NDARRCP789AP,32,2024-06-05,32,3,side=r_masker=speech_itd=0_ild=0_az=30_mag=1_control=0,stim/bobmike/mild-2/s_NDARRCP789AP/side=r_masker=speech_itd=0_ild=0_az=30_mag=1_control=0/12_side=r_masker=speech_itd=0_ild=0_az=30_mag=1_control=0.wav,5570.916544020176,7450.883724987507,8438.202271997929,9347.032366991043
NDARRCP789AP,33,2024-06-05,33,1,side=l_masker=speech_itd=0_ild=0_az=30_mag=1_control=0,stim/bobmike/mild-2/s_NDARRCP789AP/side=l_masker=speech_itd=0_ild=0_az=30_mag=1_control=0/13_side=l_masker=speech_itd=0_ild=0_az=30_mag=1_control=0.wav,3806.8127110004425,6692.636025995016,8748.680394023657,9303.713445007801
NDARRCP789AP,34,2024-06-05,34,5,side=l_masker=speech_itd=0_ild=0_az=10_mag=1_control=0,stim/bobmike/mild-2/s_NDARRCP789AP/side=l_masker=speech_itd=0_ild=0_az=10_mag=1_control=0/13_side=l_masker=speech_itd=0_ild=0_az=10_mag=1_control=0.wav,5135.01009401679,9838.92541000247,11627.098250001669,12311.004877001047
NDARRCP789AP,35,2024-06-05,35,4,side=l_masker=speech_itd=0_ild=0_az=10_mag=0_control=0,stim/bobmike/mild-2/s_NDARRCP789AP/side=l_masker=speech_itd=0_ild=0_az=10_mag=0_control=0/13_side=l_masker=speech_itd=0_ild=0_az=10_mag=0_control=0.wav,3823.2359300255775,10975.630692005157
NDARRCP789AP,36,2024-06-05,36,2,side=l_masker=speech_itd=0_ild=0_az=30_mag=0_control=0,stim/bobmike/mild-2/s_NDARRCP789AP/side=l_masker=speech_itd=0_ild=0_az=30_mag=0_control=0/13_side=l_masker=speech_itd=0_ild=0_az=30_mag=0_control=0.wav,3599.6129229962826,4511.6930940151215,5055.5034720003605,8355.45651999116,9319.709371984005
