,Unnamed: 0,Condition,df,mse,p_value,se,t,theta,Source,Detector,Chroma,Significant,ch_name,ID,mean_hbo,mean_hbr
16049,75,az_itd=0_az=15,8.0,6.158393508106194e-17,0.0361714851535773,6.9468322727211985e-09,2.5135298442300167,0.0174610702403449,10,5,hbr,True,S10_D5 hbr,mild_master_16,,0.0139437732737188
16050,76,az_itd=0_az=5,8.0,6.158393508106194e-17,0.0527333664222793,6.945234139019853e-09,2.271905531652992,0.0157789158590644,10,5,hbr,False,S10_D5 hbr,mild_master_16,,0.020121398920307
16051,77,az_itd=15_az=0,8.0,6.158393508106194e-17,0.7499937383913646,6.947680801495202e-09,0.3298372796493831,0.0022916041354374,10,5,hbr,False,S10_D5 hbr,mild_master_16,,0.0142417773470447
16052,78,az_itd=5_az=0,8.0,6.158393508106194e-17,0.216399250946057,6.9458467038853655e-09,1.3421179816682578,0.0093221457591957,10,5,hbr,False,S10_D5 hbr,mild_master_16,,0.0143775448276552
16057,91,az_itd=0_az=15,8.0,1.931397279776208e-14,0.8242866077620514,6.867034285202785e-08,0.2294368394077216,0.0157555064250138,10,6,hbr,False,S10_D6 hbr,mild_master_16,,0.0447382487805844
16058,92,az_itd=0_az=5,8.0,1.931397279776208e-14,0.9344261129285156,6.866621875481043e-08,0.0849013024004023,0.0058298514031943,10,6,hbr,False,S10_D6 hbr,mild_master_16,,0.0680979586749236
16059,93,az_itd=15_az=0,8.0,1.931397279776208e-14,0.7919414484455637,6.866657818100245e-08,0.2727663233612819,0.018729930068232,10,6,hbr,False,S10_D6 hbr,mild_master_16,,0.0570959886715202
16060,94,az_itd=5_az=0,8.0,1.931397279776208e-14,0.4934737773516132,6.865226860193421e-08,0.7175121042207506,0.0492588337041019,10,6,hbr,False,S10_D6 hbr,mild_master_16,,0.0809905685077505
16065,11,az_itd=0_az=15,8.0,8.321060076644194e-17,0.0154149850477191,8.298750840510062e-09,-3.0671257246535566,-0.0254533121854187,10,14,hbr,True,S10_D14 hbr,mild_master_16,,0.0202189819951355
16066,12,az_itd=0_az=5,8.0,8.321060076644194e-17,0.8728893589674952,8.296727117533286e-09,-0.1651939710162944,-0.0013705692989838,10,14,hbr,False,S10_D14 hbr,mild_master_16,,0.0198621600856993
16067,13,az_itd=15_az=0,8.0,8.321060076644194e-17,0.0437998773978411,8.299925121841162e-09,-2.3908180634625995,-0.0198436109066848,10,14,hbr,True,S10_D14 hbr,mild_master_16,,-0.0041951314688833
16068,14,az_itd=5_az=0,8.0,8.321060076644194e-17,0.01981968295267,8.29775866691486e-09,-2.9023656731007086,-0.0240831299185275,10,14,hbr,True,S10_D14 hbr,mild_master_16,,0.0256765760297413
16073,27,az_itd=0_az=15,8.0,1.0748079857871228e-16,0.078753605623063,9.177376259351088e-09,2.0142829171947207,0.0184858322238792,10,15,hbr,False,S10_D15 hbr,mild_master_16,,-0.001258009476869
16074,28,az_itd=0_az=5,8.0,1.0748079857871228e-16,0.7122806994757508,9.175264984209529e-09,0.3821796194192769,0.0035065992797362,10,15,hbr,False,S10_D15 hbr,mild_master_16,,0.001275277157938
16075,29,az_itd=15_az=0,8.0,1.0748079857871228e-16,0.6855013105651413,9.17849724047172e-09,-0.420053077757839,-0.0038554560150519,10,15,hbr,False,S10_D15 hbr,mild_master_16,,0.0003135826867386
16076,30,az_itd=5_az=0,8.0,1.0748079857871228e-16,0.7557232034575647,9.176074236259005e-09,0.3219760822690061,0.0029544764332002,10,15,hbr,False,S10_D15 hbr,mild_master_16,,0.0103856431883468
16081,43,az_itd=0_az=15,8.0,7.136998227105752e-17,0.7083468137970553,7.478437865527994e-09,0.387704043746592,0.0028994206013728,10,16,hbr,False,S10_D16 hbr,mild_master_16,,0.0158204608928333
16082,44,az_itd=0_az=5,8.0,7.136998227105752e-17,0.0418040836107578,7.47671743481697e-09,2.420704977394079,0.0180989271090305,10,16,hbr,True,S10_D16 hbr,mild_master_16,,0.0088200777694025
16083,45,az_itd=15_az=0,8.0,7.136998227105752e-17,0.3001301342680872,7.4793513278752e-09,-1.1078255625337017,-0.0082858165921905,10,16,hbr,False,S10_D16 hbr,mild_master_16,,0.0032448469761371
16084,46,az_itd=5_az=0,8.0,7.136998227105752e-17,0.0663594694219043,7.477376876142959e-09,-2.1244929396997083,-0.0158856343808395,10,16,hbr,False,S10_D16 hbr,mild_master_16,,0.0043000976026528
16089,59,az_itd=0_az=15,8.0,4.463713339885645e-17,0.2359195486616148,6.078151839280297e-09,-1.2814749206989269,-0.0077889991462377,10,21,hbr,False,S10_D21 hbr,mild_master_16,,0.0143037193885633
16090,60,az_itd=0_az=5,8.0,4.463713339885645e-17,0.6946845362515808,6.076669628792251e-09,0.4069935138594492,0.0024731651247851,10,21,hbr,False,S10_D21 hbr,mild_master_16,,0.0148597718823566
16091,61,az_itd=15_az=0,8.0,4.463713339885645e-17,0.4652922896944444,6.0790119036887415e-09,-0.7666796213397157,-0.0046606545444397,10,21,hbr,False,S10_D21 hbr,mild_master_16,,0.0144592259331897
16092,62,az_itd=5_az=0,8.0,4.463713339885645e-17,0.03705472215384,6.077425153797329e-09,-2.4980454241575774,-0.0151816840961035,10,21,hbr,True,S10_D21 hbr,mild_master_16,,0.011093964478894
16097,171,az_itd=0_az=15,8.0,2.541828626711892e-15,0.1695008064188587,3.0590371218196846e-08,1.509934882250196,0.0461894685633378,11,3,hbr,False,S11_D3 hbr,mild_master_16,,0.0593367989743579
16098,172,az_itd=0_az=5,8.0,2.541828626711892e-15,0.133927953952605,3.0587563969893685e-08,1.6677189500329013,0.0510114600679353,11,3,hbr,False,S11_D3 hbr,mild_master_16,,0.0807385019439612
16099,173,az_itd=15_az=0,8.0,2.541828626711892e-15,0.3988715913412901,3.0590141469082445e-08,-0.8911209168545828,-0.0272595149126401,11,3,hbr,False,S11_D3 hbr,mild_master_16,,-0.0006730810664836
16100,174,az_itd=5_az=0,8.0,2.541828626711892e-15,0.3236878692542864,3.0583259776903413e-08,1.051646282420693,0.0321627714486867,11,3,hbr,False,S11_D3 hbr,mild_master_16,,0.0205179535162761
16105,187,az_itd=0_az=15,8.0,4.7765803405678117e-17,0.8457279232854135,6.118030513151729e-09,0.200982699390747,0.0012296182874881,11,4,hbr,False,S11_D4 hbr,mild_master_16,,0.0051947521480061
16106,188,az_itd=0_az=5,8.0,4.7765803405678117e-17,0.0892801383471145,6.116623047077253e-09,-1.9331891857047216,-0.011824589527642,11,4,hbr,False,S11_D4 hbr,mild_master_16,,-0.0061873188578845
16107,189,az_itd=15_az=0,8.0,4.7765803405678117e-17,0.0160792065384369,6.1187778069867955e-09,-3.039348468239973,-0.018597097955166,11,4,hbr,True,S11_D4 hbr,mild_master_16,,0.0038273988012922
16108,190,az_itd=5_az=0,8.0,4.7765803405678117e-17,0.1234353934335202,6.117162529015402e-09,-1.7216546535973942,-0.0105316413348909,11,4,hbr,False,S11_D4 hbr,mild_master_16,,0.0090690226949656
16113,107,az_itd=0_az=15,8.0,2.1397278254548744e-17,0.0034599167629061,4.208260968470107e-09,-4.095349477348919,-0.0172342993577719,11,11,hbr,True,S11_D11 hbr,mild_master_16,,0.0006659753890284
16114,108,az_itd=0_az=5,8.0,2.1397278254548744e-17,0.0080754191933252,4.207234747225749e-09,-3.5003094240033032,-0.0147266234347084,11,11,hbr,True,S11_D11 hbr,mild_master_16,,-0.001112996655674
16115,109,az_itd=15_az=0,8.0,2.1397278254548744e-17,0.0151671482454467,4.208856441498113e-09,-3.0778118158813506,-0.0129540680869912,11,11,hbr,True,S11_D11 hbr,mild_master_16,,0.0055412076654853
16116,110,az_itd=5_az=0,8.0,2.1397278254548744e-17,0.000242371430562,4.207757841494146e-09,-6.262633494591962,-0.0263516451952732,11,11,hbr,True,S11_D11 hbr,mild_master_16,,0.0087729606595896
16121,123,az_itd=0_az=15,8.0,1.5768841511615683e-17,0.0479478144847876,3.612628393714846e-09,-2.3328510099186754,-0.0084277237967385,11,12,hbr,True,S11_D12 hbr,mild_master_16,,0.0039787216533624
16122,124,az_itd=0_az=5,8.0,1.5768841511615683e-17,0.395168584282729,3.611747422683492e-09,0.8984756344442114,0.0032450670570477,11,12,hbr,False,S11_D12 hbr,mild_master_16,,0.0143871125038898
16123,125,az_itd=15_az=0,8.0,1.5768841511615683e-17,0.3173403707710653,3.6131395841530782e-09,-1.0664581912610365,-0.0038532623056895,11,12,hbr,False,S11_D12 hbr,mild_master_16,,0.0104589041962624
16124,126,az_itd=5_az=0,8.0,1.5768841511615683e-17,0.0036991238153833,3.6121964787712112e-09,-4.047090895565486,-0.0146188874822286,11,12,hbr,True,S11_D12 hbr,mild_master_16,,0.0027964938569686
16129,139,az_itd=0_az=15,8.0,9.845430022280431e-17,0.2598210650203235,9.026943864205283e-09,-1.2127443861152074,-0.010947375495092,11,13,hbr,False,S11_D13 hbr,mild_master_16,,0.0340662923403172
16130,140,az_itd=0_az=5,8.0,9.845430022280431e-17,0.0380995986918491,9.024742564990603e-09,2.480202987839021,0.0223831934741676,11,13,hbr,True,S11_D13 hbr,mild_master_16,,0.0615610133443587
16131,141,az_itd=15_az=0,8.0,9.845430022280431e-17,0.0159114725416,9.028221185558863e-09,3.04624829855487,0.0275022034254857,11,13,hbr,True,S11_D13 hbr,mild_master_16,,0.0473111781484019
16132,142,az_itd=5_az=0,8.0,9.845430022280431e-17,0.6151600755612927,9.025864630050705e-09,0.5229792579952905,0.0047203399869898,11,13,hbr,False,S11_D13 hbr,mild_master_16,,0.0467796302943545
16137,155,az_itd=0_az=15,8.0,7.275270879626052e-17,0.0257733201438154,7.759754489812603e-09,-2.7318158274459923,-0.0211982201323651,11,20,hbr,True,S11_D20 hbr,mild_master_16,,0.025201067417014
16138,156,az_itd=0_az=5,8.0,7.275270879626052e-17,0.1544965609341629,7.75786220581023e-09,1.5724238928022694,0.0121986478894837,11,20,hbr,False,S11_D20 hbr,mild_master_16,,0.042268704522793
16139,157,az_itd=15_az=0,8.0,7.275270879626052e-17,0.8304913463792517,7.760852502634825e-09,0.2211824718667951,0.0017165645403263,11,20,hbr,False,S11_D20 hbr,mild_master_16,,0.0372010317946076
16140,158,az_itd=5_az=0,8.0,7.275270879626052e-17,0.6235309499040376,7.758826756993771e-09,-0.5104326308048974,-0.0039603583535317,11,20,hbr,False,S11_D20 hbr,mild_master_16,,0.0283767577064936
16145,251,az_itd=0_az=15,8.0,1.3906121048814306e-12,0.9466782841935816,6.226305150050029e-07,-0.0690062774287588,-0.0429654140540462,12,2,hbr,False,S12_D2 hbr,mild_master_16,,0.4726371459202023
16146,252,az_itd=0_az=5,8.0,1.3906121048814306e-12,0.5346178225333277,6.225883683659914e-07,0.648843869479786,0.4039626460236962,12,2,hbr,False,S12_D2 hbr,mild_master_16,,0.1420010923196823
16147,253,az_itd=15_az=0,8.0,1.3906121048814306e-12,0.2707632441476588,6.226057024088996e-07,-1.1830203354381286,-0.7365552069094681,12,2,hbr,False,S12_D2 hbr,mild_master_16,,0.1769025878919647
16148,254,az_itd=5_az=0,8.0,1.3906121048814306e-12,0.8558669220623527,6.224722292964736e-07,-0.1875922500179177,-0.1167709660673947,12,2,hbr,False,S12_D2 hbr,mild_master_16,,-0.3638418647784781
16153,267,az_itd=0_az=15,8.0,2.3615424397629403e-17,0.0076963210422254,4.3018075022553676e-09,-3.5331649700535106,-0.015198995574882,12,3,hbr,True,S12_D3 hbr,mild_master_16,,0.0002556057250713
16154,268,az_itd=0_az=5,8.0,2.3615424397629403e-17,0.1127789105287281,4.3008178621897725e-09,-1.780996248375522,-0.0076597404775064,12,3,hbr,False,S12_D3 hbr,mild_master_16,,0.0044095601009084
16155,269,az_itd=15_az=0,8.0,2.3615424397629403e-17,0.0052013126453154,4.302332951453302e-09,-3.804756144069486,-0.0163693277308745,12,3,hbr,True,S12_D3 hbr,mild_master_16,,0.0010308981048519
16156,270,az_itd=5_az=0,8.0,2.3615424397629403e-17,0.0394886405384404,4.301197191361778e-09,-2.457235249650753,-0.0105690533543129,12,3,hbr,True,S12_D3 hbr,mild_master_16,,3.5974047873632994e-05
16161,283,az_itd=0_az=15,8.0,7.043996712242149e-16,0.1037264987192464,2.1247772191710432e-08,-1.8357030619351355,-0.039004600471623,12,4,hbr,False,S12_D4 hbr,mild_master_16,,-0.0206525453608836
16162,284,az_itd=0_az=5,8.0,7.043996712242149e-16,0.0312120328690697,2.1243924850976717e-08,-2.608312440958198,-0.0554107934835835,12,4,hbr,True,S12_D4 hbr,mild_master_16,,-0.0011863898853331
16163,285,az_itd=15_az=0,8.0,7.043996712242149e-16,0.3493763412884519,2.1249366148871945e-08,-0.9939053523386672,-0.0211198587491679,12,4,hbr,False,S12_D4 hbr,mild_master_16,,-0.0081035085505372
16164,286,az_itd=5_az=0,8.0,7.043996712242149e-16,0.4972779560088676,2.124402051425217e-08,-0.7110156572961581,-0.015104831209554,12,4,hbr,False,S12_D4 hbr,mild_master_16,,0.0154146797103651
16169,203,az_itd=0_az=15,8.0,1.281564302081813e-16,0.0299864793495623,9.063042779294607e-09,-2.6341047618803035,-0.0238730041420648,12,10,hbr,True,S12_D10 hbr,mild_master_16,,-0.0178244393551401
16170,204,az_itd=0_az=5,8.0,1.281564302081813e-16,0.0052905069499025,9.061401731313597e-09,-3.792821105442804,-0.0343682757314221,12,10,hbr,True,S12_D10 hbr,mild_master_16,,-0.0351271483096862
16171,205,az_itd=15_az=0,8.0,1.281564302081813e-16,0.0065205945068716,9.063722667134746e-09,-3.647211842483956,-0.0330573166485641,12,10,hbr,True,S12_D10 hbr,mild_master_16,,-0.0172024360521613
16172,206,az_itd=5_az=0,8.0,1.281564302081813e-16,0.0192498160606861,9.06144253560828e-09,-2.9214047779970533,-0.0264721415190717,12,10,hbr,True,S12_D10 hbr,mild_master_16,,-0.022342055461572
16177,219,az_itd=0_az=15,8.0,4.3209879752209225e-17,0.0743990927460609,5.568393565870625e-09,-2.0509435496650057,-0.0114204608659184,12,11,hbr,False,S12_D11 hbr,mild_master_16,,-0.0072285679838004
16178,220,az_itd=0_az=5,8.0,4.3209879752209225e-17,0.0008792824221483,5.567237372859191e-09,-5.145395296836175,-0.0286456369946802,12,11,hbr,True,S12_D11 hbr,mild_master_16,,-0.0177039331397748
16179,221,az_itd=15_az=0,8.0,4.3209879752209225e-17,0.0191368513665818,5.568944807508918e-09,-2.92524833666519,-0.0162905465351457,12,11,hbr,True,S12_D11 hbr,mild_master_16,,-0.0061666108849169
16180,222,az_itd=5_az=0,8.0,4.3209879752209225e-17,0.0031204921322903,5.567499340176073e-09,-4.170376068241624,-0.0232185660082213,12,11,hbr,True,S12_D11 hbr,mild_master_16,,-0.0142783033742425
16185,235,az_itd=0_az=15,8.0,1.2929310129291902e-16,0.154318423747093,1.0065625582667665e-08,-1.573198182712734,-0.0158352238745195,12,12,hbr,False,S12_D12 hbr,mild_master_16,,0.0213796871467002
16186,236,az_itd=0_az=5,8.0,1.2929310129291902e-16,0.1351233477050245,1.0063309963859367e-08,1.6618245650566228,0.0167234557037205,12,12,hbr,False,S12_D12 hbr,mild_master_16,,0.0234007098500179
16187,237,az_itd=15_az=0,8.0,1.2929310129291902e-16,0.8131789791343427,1.0066855060017904e-08,-0.2442578716533432,-0.0024589085912026,12,12,hbr,False,S12_D12 hbr,mild_master_16,,0.0265867083497139
16188,238,az_itd=5_az=0,8.0,1.2929310129291902e-16,0.9036922120977238,1.0064197540864148e-08,-0.1248895828703555,-0.0012569134328033,12,12,hbr,False,S12_D12 hbr,mild_master_16,,0.0321540287918552
16193,299,az_itd=0_az=15,8.0,2.3804105377736042e-17,0.1093989511201498,4.4386339326680565e-09,1.8009206857908229,0.0079936276659949,13,1,hbr,False,S13_D1 hbr,mild_master_16,,0.0251082580898985
16194,300,az_itd=0_az=5,8.0,2.3804105377736042e-17,0.0006577193228209,4.437551532961442e-09,5.384967679596807,0.0238960715815426,13,1,hbr,True,S13_D1 hbr,mild_master_16,,0.0214797280093629
16195,301,az_itd=15_az=0,8.0,2.3804105377736042e-17,0.112125831198324,4.439262003694997e-09,1.7848018507502528,0.0079232030401601,13,1,hbr,False,S13_D1 hbr,mild_master_16,,-0.0040458132833771
16196,302,az_itd=5_az=0,8.0,2.3804105377736042e-17,0.7161531990096153,4.43810326299603e-09,-0.3767539592098216,-0.0016720729757157,13,1,hbr,False,S13_D1 hbr,mild_master_16,,0.0158148160937364
16201,347,az_itd=0_az=15,8.0,3.059081546007002e-17,0.0042483183785885,5.031748478347795e-09,3.947933451626144,0.0198650081378382,13,9,hbr,True,S13_D9 hbr,mild_master_16,,-0.004593948601754
16202,348,az_itd=0_az=5,8.0,3.059081546007002e-17,0.0525266232328449,5.0305214424715895e-09,2.2744223647735917,0.0114415304752304,13,9,hbr,False,S13_D9 hbr,mild_master_16,,-0.0034475206396671
16203,349,az_itd=15_az=0,8.0,3.059081546007002e-17,0.0004946593802751,5.032460475660941e-09,5.626642123861921,0.028315854099024,13,9,hbr,True,S13_D9 hbr,mild_master_16,,0.0064306341053429
16204,350,az_itd=5_az=0,8.0,3.059081546007002e-17,0.0010692924961842,5.031146897691397e-09,4.987585519313614,0.0250932754124652,13,9,hbr,True,S13_D9 hbr,mild_master_16,,0.0270750671940999
16209,315,az_itd=0_az=15,8.0,1.7798630445749618e-17,0.5092632483673322,3.8381035694692625e-09,0.6907522200087755,0.0026511785612344,13,10,hbr,False,S13_D10 hbr,mild_master_16,,-0.0014715446130829
16210,316,az_itd=0_az=5,8.0,1.7798630445749618e-17,0.0462777422886995,3.8371676143442006e-09,-2.355561550545068,-0.0090386844953459,13,10,hbr,True,S13_D10 hbr,mild_master_16,,-0.0131433313872055
16211,317,az_itd=15_az=0,8.0,1.7798630445749618e-17,0.0577013091072466,3.8386466648645915e-09,2.21420524818786,0.008499551591282,13,10,hbr,False,S13_D10 hbr,mild_master_16,,-0.0065014545272188
16212,318,az_itd=5_az=0,8.0,1.7798630445749618e-17,0.0231047918603485,3.8376446973943615e-09,2.8026073812255694,0.0107554113554386,13,10,hbr,True,S13_D10 hbr,mild_master_16,,0.0119549893834083
16217,331,az_itd=0_az=15,8.0,9.573189815622644e-17,0.0203998867137065,8.661267070623084e-09,-2.883555947632322,-0.0249752481755271,13,11,hbr,True,S13_D11 hbr,mild_master_16,,0.0080714962656451
16218,332,az_itd=0_az=5,8.0,9.573189815622644e-17,0.0092819939777828,8.659274527510121e-09,-3.405695259239258,-0.0294908502067924,13,11,hbr,True,S13_D11 hbr,mild_master_16,,-0.0177660961602183
16219,333,az_itd=15_az=0,8.0,9.573189815622644e-17,0.1510126620091441,8.662325010996514e-09,-1.58771625508937,-0.0137533142268263,13,11,hbr,False,S13_D11 hbr,mild_master_16,,-0.0316537612131817
16220,334,az_itd=5_az=0,8.0,9.573189815622644e-17,0.0515912558327964,8.660038269556853e-09,-2.28593394252214,-0.0197962754239207,13,11,hbr,False,S13_D11 hbr,mild_master_16,,-0.0023670907819858
16225,363,az_itd=0_az=15,8.0,2.5043263291962432e-17,0.0026377460097406,4.5526981463187725e-09,4.293807952416552,0.0195484115056156,14,1,hbr,True,S14_D1 hbr,mild_master_16,,0.0200302282614031
16226,364,az_itd=0_az=5,8.0,2.5043263291962432e-17,0.0002487739623347,4.551587931056006e-09,6.23856898624432,0.0283953953048499,14,1,hbr,True,S14_D1 hbr,mild_master_16,,0.0087940712402612
16227,365,az_itd=15_az=0,8.0,2.5043263291962432e-17,0.0190708760371601,4.5533423575431e-09,2.9275040233505325,0.0133299280713998,14,1,hbr,True,S14_D1 hbr,mild_master_16,,-0.0060793625415722
16228,366,az_itd=5_az=0,8.0,2.5043263291962432e-17,0.0012059436557527,4.5521538394737415e-09,4.891974232464921,0.0222690192849218,14,1,hbr,True,S14_D1 hbr,mild_master_16,,0.0128149538194272
16233,395,az_itd=0_az=15,8.0,9.150789306259592e-14,0.8275000005446569,1.494729775885457e-07,-0.2251598155637945,-0.0336553080656081,14,2,hbr,False,S14_D2 hbr,mild_master_16,,-0.05734336923207
16234,396,az_itd=0_az=5,8.0,9.150789306259592e-14,0.7944178794705568,1.4946400077169365e-07,-0.2694297910308752,-0.0402700544945559,14,2,hbr,False,S14_D2 hbr,mild_master_16,,0.0152405058320676
16235,397,az_itd=15_az=0,8.0,9.150789306259592e-14,0.5778772700980971,1.494647831254859e-07,0.5800042696131399,0.0866902123695838,14,2,hbr,False,S14_D2 hbr,mild_master_16,,-0.0457850028131718
16236,398,az_itd=5_az=0,8.0,9.150789306259592e-14,0.6827878634948359,1.4943363583099841e-07,0.4239269349632086,0.0633489432182434,14,2,hbr,False,S14_D2 hbr,mild_master_16,,0.0940542420382752
16241,411,az_itd=0_az=15,8.0,4.3188318090750285e-17,0.0505420661845703,5.978696980641971e-09,2.299096489209627,0.0137456012382421,14,9,hbr,False,S14_D9 hbr,mild_master_16,,-0.0012445824469888
16242,412,az_itd=0_az=5,8.0,4.3188318090750285e-17,0.5169172096617929,5.977239023091078e-09,0.6779680129623368,0.0040523768634859,14,9,hbr,False,S14_D9 hbr,mild_master_16,,-0.0128571966199056
16243,413,az_itd=15_az=0,8.0,4.3188318090750285e-17,0.10944321935615,5.9795429720909984e-09,1.800656002754787,0.0107670999464258,14,9,hbr,False,S14_D9 hbr,mild_master_16,,-0.00288156503079
16244,414,az_itd=5_az=0,8.0,4.3188318090750285e-17,0.0092491988775831,5.977982185681632e-09,3.408090464755773,0.0203735040855014,14,9,hbr,True,S14_D9 hbr,mild_master_16,,0.0118369874124771
16249,379,az_itd=0_az=15,8.0,3.7418734759937503e-17,0.000468258930316,5.565035590650625e-09,5.6739435167576735,0.0315756976100978,14,10,hbr,True,S14_D10 hbr,mild_master_16,,0.0084390242827559
16250,380,az_itd=0_az=5,8.0,3.7418734759937503e-17,0.0026237440405849,5.563678508047735e-09,4.297744076272842,0.0239112663502486,14,10,hbr,True,S14_D10 hbr,mild_master_16,,4.925642899025992e-05
16251,381,az_itd=15_az=0,8.0,3.7418734759937503e-17,4.121224900508282e-05,5.5658230486098525e-09,8.064540025646167,0.0448858027511781,14,10,hbr,True,S14_D10 hbr,mild_master_16,,0.0018244039299276
16252,382,az_itd=5_az=0,8.0,3.7418734759937503e-17,0.0001495128152875,5.564370251797161e-09,6.720520134045943,0.0373954623104891,14,10,hbr,True,S14_D10 hbr,mild_master_16,,0.0311668920565877
16257,427,az_itd=0_az=15,8.0,8.058648981041476e-15,0.5124946326678234,6.284203304144973e-08,0.6853404131385469,0.0430681848870933,15,17,hbr,False,S15_D17 hbr,mild_master_16,,0.0220891779723126
16258,428,az_itd=0_az=5,8.0,8.058648981041476e-15,0.7653227354847394,6.283386703332896e-08,-0.3088539694717947,-0.0194064892505065,15,17,hbr,False,S15_D17 hbr,mild_master_16,,-0.080111582712985
